dataset	byzantine_fraction	noise_variance	attack_mode	samples_per_node	accuracy_type	accuracy	Aggregation Method
fashion_mnist	0.3	0.1	add_noise	32	median_test_accuracy	81.78999999999999	co-ordinate wise median
fashion_mnist	0.3	1.0	add_noise	32	median_test_accuracy	81.77	co-ordinate wise median
fashion_mnist	0.3	10.0	add_noise	32	median_test_accuracy	81.69999999999999	co-ordinate wise median
fashion_mnist	0.3	100.0	add_noise	32	median_test_accuracy	81.69	co-ordinate wise median
fashion_mnist	0.3	200.0	add_noise	32	median_test_accuracy	81.76	co-ordinate wise median
fashion_mnist	0.3	0.01	add_noise	64	median_test_accuracy	81.93	co-ordinate wise median
fashion_mnist	0.3	0.1	add_noise	64	median_test_accuracy	81.95	co-ordinate wise median
fashion_mnist	0.3	1.0	add_noise	64	median_test_accuracy	82.01	co-ordinate wise median
fashion_mnist	0.3	10.0	add_noise	64	median_test_accuracy	81.95	co-ordinate wise median
fashion_mnist	0.3	100.0	add_noise	64	median_test_accuracy	82.02000000000001	co-ordinate wise median
fashion_mnist	0.3	200.0	add_noise	64	median_test_accuracy	82.01	co-ordinate wise median
fashion_mnist	0.3	0.01	add_noise	128	median_test_accuracy	81.47	co-ordinate wise median
fashion_mnist	0.3	0.1	add_noise	128	median_test_accuracy	81.47	co-ordinate wise median
fashion_mnist	0.3	1.0	add_noise	128	median_test_accuracy	81.47999999999999	co-ordinate wise median
fashion_mnist	0.3	10.0	add_noise	128	median_test_accuracy	81.43	co-ordinate wise median
fashion_mnist	0.3	100.0	add_noise	128	median_test_accuracy	81.44	co-ordinate wise median
fashion_mnist	0.3	200.0	add_noise	128	median_test_accuracy	81.36	co-ordinate wise median
fashion_mnist	0.4	0.01	add_noise	16	median_test_accuracy	81.01	co-ordinate wise median
fashion_mnist	0.4	0.1	add_noise	16	median_test_accuracy	80.9	co-ordinate wise median
fashion_mnist	0.4	1.0	add_noise	16	median_test_accuracy	80.97999999999999	co-ordinate wise median
fashion_mnist	0.4	10.0	add_noise	16	median_test_accuracy	80.93	co-ordinate wise median
fashion_mnist	0.4	100.0	add_noise	16	median_test_accuracy	80.96	co-ordinate wise median
fashion_mnist	0.4	200.0	add_noise	16	median_test_accuracy	80.87	co-ordinate wise median
fashion_mnist	0.4	0.01	add_noise	32	median_test_accuracy	81.88	co-ordinate wise median
fashion_mnist	0.4	0.1	add_noise	32	median_test_accuracy	81.86	co-ordinate wise median
fashion_mnist	0.4	1.0	add_noise	32	median_test_accuracy	81.86	co-ordinate wise median
fashion_mnist	0.4	10.0	add_noise	32	median_test_accuracy	81.89	co-ordinate wise median
fashion_mnist	0.4	100.0	add_noise	32	median_test_accuracy	81.82000000000001	co-ordinate wise median
fashion_mnist	0.4	200.0	add_noise	32	median_test_accuracy	81.91000000000001	co-ordinate wise median
fashion_mnist	0.4	0.01	add_noise	64	median_test_accuracy	82.03	co-ordinate wise median
fashion_mnist	0.4	0.1	add_noise	64	median_test_accuracy	82.03	co-ordinate wise median
fashion_mnist	0.4	1.0	add_noise	64	median_test_accuracy	82.01	co-ordinate wise median
fashion_mnist	0.4	10.0	add_noise	64	median_test_accuracy	81.99	co-ordinate wise median
fashion_mnist	0.4	100.0	add_noise	64	median_test_accuracy	82.05	co-ordinate wise median
fashion_mnist	0.4	200.0	add_noise	64	median_test_accuracy	82.06	co-ordinate wise median
fashion_mnist	0.4	0.01	add_noise	128	median_test_accuracy	81.47	co-ordinate wise median
fashion_mnist	0.4	0.1	add_noise	128	median_test_accuracy	81.47	co-ordinate wise median
fashion_mnist	0.4	1.0	add_noise	128	median_test_accuracy	81.52000000000001	co-ordinate wise median
fashion_mnist	0.4	10.0	add_noise	128	median_test_accuracy	81.43	co-ordinate wise median
fashion_mnist	0.4	100.0	add_noise	128	median_test_accuracy	81.44	co-ordinate wise median
fashion_mnist	0.4	200.0	add_noise	128	median_test_accuracy	81.45	co-ordinate wise median
cifar10	0.1	0.01	add_noise	16	median_test_accuracy	39.97	co-ordinate wise median
cifar10	0.1	0.1	add_noise	16	median_test_accuracy	40.400000000000006	co-ordinate wise median
cifar10	0.1	1.0	add_noise	16	median_test_accuracy	40.64	co-ordinate wise median
cifar10	0.1	10.0	add_noise	16	median_test_accuracy	40.6	co-ordinate wise median
cifar10	0.1	100.0	add_noise	16	median_test_accuracy	40.73	co-ordinate wise median
cifar10	0.1	200.0	add_noise	16	median_test_accuracy	39.83	co-ordinate wise median
cifar10	0.1	0.01	add_noise	32	median_test_accuracy	40.49	co-ordinate wise median
cifar10	0.1	0.1	add_noise	32	median_test_accuracy	40.58	co-ordinate wise median
cifar10	0.1	1.0	add_noise	32	median_test_accuracy	40.54	co-ordinate wise median
cifar10	0.1	10.0	add_noise	32	median_test_accuracy	40.59	co-ordinate wise median
cifar10	0.1	100.0	add_noise	32	median_test_accuracy	40.16	co-ordinate wise median
cifar10	0.1	200.0	add_noise	32	median_test_accuracy	40.34	co-ordinate wise median
cifar10	0.1	0.01	add_noise	64	median_test_accuracy	40.150000000000006	co-ordinate wise median
cifar10	0.1	0.1	add_noise	64	median_test_accuracy	40.35	co-ordinate wise median
cifar10	0.1	1.0	add_noise	64	median_test_accuracy	40.22	co-ordinate wise median
cifar10	0.1	10.0	add_noise	64	median_test_accuracy	40.6	co-ordinate wise median
cifar10	0.1	100.0	add_noise	64	median_test_accuracy	40.35	co-ordinate wise median
cifar10	0.1	200.0	add_noise	64	median_test_accuracy	40.32	co-ordinate wise median
cifar10	0.2	0.01	add_noise	16	median_test_accuracy	40.61	co-ordinate wise median
cifar10	0.2	0.1	add_noise	16	median_test_accuracy	40.14	co-ordinate wise median
cifar10	0.2	1.0	add_noise	16	median_test_accuracy	40.37	co-ordinate wise median
cifar10	0.2	10.0	add_noise	16	median_test_accuracy	40.48	co-ordinate wise median
cifar10	0.2	100.0	add_noise	16	median_test_accuracy	40.79	co-ordinate wise median
cifar10	0.2	200.0	add_noise	16	median_test_accuracy	40.36	co-ordinate wise median
cifar10	0.2	0.01	add_noise	32	median_test_accuracy	40.55	co-ordinate wise median
cifar10	0.2	0.1	add_noise	32	median_test_accuracy	40.79	co-ordinate wise median
cifar10	0.2	1.0	add_noise	32	median_test_accuracy	40.68	co-ordinate wise median
cifar10	0.2	10.0	add_noise	32	median_test_accuracy	40.6	co-ordinate wise median
cifar10	0.2	100.0	add_noise	32	median_test_accuracy	40.33	co-ordinate wise median
cifar10	0.2	200.0	add_noise	32	median_test_accuracy	40.55	co-ordinate wise median
cifar10	0.2	0.01	add_noise	64	median_test_accuracy	40.32	co-ordinate wise median
cifar10	0.2	0.1	add_noise	64	median_test_accuracy	40.49	co-ordinate wise median
cifar10	0.2	1.0	add_noise	64	median_test_accuracy	40.400000000000006	co-ordinate wise median
cifar10	0.2	10.0	add_noise	64	median_test_accuracy	40.49	co-ordinate wise median
cifar10	0.2	100.0	add_noise	64	median_test_accuracy	40.36	co-ordinate wise median
cifar10	0.2	200.0	add_noise	64	median_test_accuracy	40.42	co-ordinate wise median
cifar10	0.3	0.01	add_noise	16	median_test_accuracy	40.46	co-ordinate wise median
cifar10	0.3	0.1	add_noise	16	median_test_accuracy	39.59	co-ordinate wise median
cifar10	0.3	1.0	add_noise	16	median_test_accuracy	40.16	co-ordinate wise median
cifar10	0.3	10.0	add_noise	16	median_test_accuracy	39.87	co-ordinate wise median
cifar10	0.3	100.0	add_noise	16	median_test_accuracy	39.78	co-ordinate wise median
cifar10	0.3	200.0	add_noise	16	median_test_accuracy	40.45	co-ordinate wise median
cifar10	0.3	0.01	add_noise	32	median_test_accuracy	40.57	co-ordinate wise median
cifar10	0.3	0.1	add_noise	32	median_test_accuracy	40.66	co-ordinate wise median
cifar10	0.3	1.0	add_noise	32	median_test_accuracy	40.45	co-ordinate wise median
cifar10	0.3	10.0	add_noise	32	median_test_accuracy	40.72	co-ordinate wise median
cifar10	0.3	100.0	add_noise	32	median_test_accuracy	40.39	co-ordinate wise median
cifar10	0.3	200.0	add_noise	32	median_test_accuracy	40.6	co-ordinate wise median
cifar10	0.3	0.01	add_noise	64	median_test_accuracy	40.18	co-ordinate wise median
cifar10	0.3	0.1	add_noise	64	median_test_accuracy	40.41	co-ordinate wise median
cifar10	0.3	1.0	add_noise	64	median_test_accuracy	40.33	co-ordinate wise median
cifar10	0.3	10.0	add_noise	64	median_test_accuracy	40.45	co-ordinate wise median
cifar10	0.3	100.0	add_noise	64	median_test_accuracy	40.37	co-ordinate wise median
spambase	0.1	0.01	add_noise	16	krum_train_accuracy	91.0054347826087	krum
spambase	0.1	0.1	add_noise	16	krum_train_accuracy	90.97826086956522	krum
spambase	0.1	1.0	add_noise	16	krum_train_accuracy	90.97826086956522	krum
spambase	0.1	10.0	add_noise	16	krum_train_accuracy	91.1141304347826	krum
spambase	0.1	100.0	add_noise	16	krum_train_accuracy	91.03260869565216	krum
spambase	0.1	200.0	add_noise	16	krum_train_accuracy	91.1141304347826	krum
spambase	0.1	0.01	add_noise	32	krum_train_accuracy	90.95108695652176	krum
spambase	0.1	0.1	add_noise	32	krum_train_accuracy	91.03260869565216	krum
spambase	0.1	1.0	add_noise	32	krum_train_accuracy	90.81521739130434	krum
spambase	0.1	10.0	add_noise	32	krum_train_accuracy	90.97826086956522	krum
spambase	0.1	100.0	add_noise	32	krum_train_accuracy	90.95108695652176	krum
spambase	0.1	200.0	add_noise	32	krum_train_accuracy	91.0054347826087	krum
spambase	0.1	0.01	add_noise	64	krum_train_accuracy	90.46195652173913	krum
spambase	0.1	0.1	add_noise	64	krum_train_accuracy	90.35326086956522	krum
spambase	0.1	1.0	add_noise	64	krum_train_accuracy	90.35326086956522	krum
spambase	0.1	10.0	add_noise	64	krum_train_accuracy	90.32608695652172	krum
spambase	0.1	100.0	add_noise	64	krum_train_accuracy	90.46195652173913	krum
spambase	0.1	200.0	add_noise	64	krum_train_accuracy	90.51630434782608	krum
spambase	0.1	0.01	add_noise	128	krum_train_accuracy	90.40760869565216	krum
spambase	0.1	0.1	add_noise	128	krum_train_accuracy	90.51630434782608	krum
spambase	0.1	1.0	add_noise	128	krum_train_accuracy	90.35326086956522	krum
spambase	0.1	10.0	add_noise	128	krum_train_accuracy	90.43478260869566	krum
spambase	0.1	100.0	add_noise	128	krum_train_accuracy	90.4891304347826	krum
spambase	0.1	200.0	add_noise	128	krum_train_accuracy	90.35326086956522	krum
spambase	0.2	0.01	add_noise	16	krum_train_accuracy	91.0054347826087	krum
spambase	0.2	0.1	add_noise	16	krum_train_accuracy	91.1413043478261	krum
spambase	0.2	1.0	add_noise	16	krum_train_accuracy	90.8695652173913	krum
spambase	0.2	10.0	add_noise	16	krum_train_accuracy	91.03260869565216	krum
spambase	0.2	100.0	add_noise	16	krum_train_accuracy	91.16847826086956	krum
spambase	0.2	200.0	add_noise	16	krum_train_accuracy	91.0054347826087	krum
spambase	0.2	0.01	add_noise	32	krum_train_accuracy	90.97826086956522	krum
spambase	0.2	0.1	add_noise	32	krum_train_accuracy	90.95108695652176	krum
spambase	0.2	1.0	add_noise	32	krum_train_accuracy	90.92391304347828	krum
spambase	0.2	10.0	add_noise	32	krum_train_accuracy	90.95108695652176	krum
spambase	0.2	100.0	add_noise	32	krum_train_accuracy	91.0054347826087	krum
spambase	0.2	200.0	add_noise	32	krum_train_accuracy	90.84239130434784	krum
spambase	0.2	0.01	add_noise	64	krum_train_accuracy	90.4891304347826	krum
spambase	0.2	0.1	add_noise	64	krum_train_accuracy	90.40760869565216	krum
spambase	0.2	1.0	add_noise	64	krum_train_accuracy	90.32608695652172	krum
spambase	0.2	10.0	add_noise	64	krum_train_accuracy	90.3804347826087	krum
spambase	0.2	100.0	add_noise	64	krum_train_accuracy	90.4891304347826	krum
spambase	0.2	200.0	add_noise	64	krum_train_accuracy	90.3804347826087	krum
spambase	0.2	0.01	add_noise	128	krum_train_accuracy	90.32608695652172	krum
spambase	0.2	0.1	add_noise	128	krum_train_accuracy	90.3804347826087	krum
spambase	0.2	1.0	add_noise	128	krum_train_accuracy	90.4891304347826	krum
spambase	0.2	10.0	add_noise	128	krum_train_accuracy	90.43478260869566	krum
spambase	0.2	100.0	add_noise	128	krum_train_accuracy	90.46195652173913	krum
spambase	0.2	200.0	add_noise	128	krum_train_accuracy	90.40760869565216	krum
spambase	0.3	0.01	add_noise	16	krum_train_accuracy	91.0054347826087	krum
spambase	0.3	0.1	add_noise	16	krum_train_accuracy	91.25	krum
spambase	0.3	1.0	add_noise	16	krum_train_accuracy	91.0054347826087	krum
spambase	0.3	10.0	add_noise	16	krum_train_accuracy	90.97826086956522	krum
spambase	0.3	100.0	add_noise	16	krum_train_accuracy	91.03260869565216	krum
spambase	0.3	200.0	add_noise	16	krum_train_accuracy	91.0054347826087	krum
spambase	0.3	0.01	add_noise	32	krum_train_accuracy	90.89673913043478	krum
spambase	0.3	0.1	add_noise	32	krum_train_accuracy	90.92391304347828	krum
spambase	0.3	1.0	add_noise	32	krum_train_accuracy	90.81521739130434	krum
spambase	0.3	10.0	add_noise	32	krum_train_accuracy	90.89673913043478	krum
spambase	0.3	100.0	add_noise	32	krum_train_accuracy	90.97826086956522	krum
spambase	0.3	200.0	add_noise	32	krum_train_accuracy	90.84239130434784	krum
spambase	0.3	0.01	add_noise	64	krum_train_accuracy	90.46195652173913	krum
spambase	0.3	0.1	add_noise	64	krum_train_accuracy	90.57065217391305	krum
spambase	0.3	1.0	add_noise	64	krum_train_accuracy	90.3804347826087	krum
spambase	0.3	10.0	add_noise	64	krum_train_accuracy	90.32608695652172	krum
spambase	0.3	100.0	add_noise	64	krum_train_accuracy	90.43478260869566	krum
spambase	0.3	200.0	add_noise	64	krum_train_accuracy	90.43478260869566	krum
spambase	0.3	0.01	add_noise	128	krum_train_accuracy	90.51630434782608	krum
spambase	0.3	0.1	add_noise	128	krum_train_accuracy	90.4891304347826	krum
spambase	0.3	1.0	add_noise	128	krum_train_accuracy	90.46195652173913	krum
spambase	0.3	10.0	add_noise	128	krum_train_accuracy	90.35326086956522	krum
spambase	0.3	100.0	add_noise	128	krum_train_accuracy	90.3804347826087	krum
spambase	0.3	200.0	add_noise	128	krum_train_accuracy	90.46195652173913	krum
spambase	0.4	0.01	add_noise	16	krum_train_accuracy	91.05978260869566	krum
spambase	0.4	0.1	add_noise	16	krum_train_accuracy	91.1141304347826	krum
spambase	0.4	1.0	add_noise	16	krum_train_accuracy	91.1413043478261	krum
spambase	0.4	10.0	add_noise	16	krum_train_accuracy	91.1413043478261	krum
spambase	0.4	100.0	add_noise	16	krum_train_accuracy	91.1413043478261	krum
spambase	0.4	200.0	add_noise	16	krum_train_accuracy	91.16847826086956	krum
spambase	0.4	0.01	add_noise	32	krum_train_accuracy	91.03260869565216	krum
spambase	0.4	0.1	add_noise	32	krum_train_accuracy	90.97826086956522	krum
spambase	0.4	1.0	add_noise	32	krum_train_accuracy	90.97826086956522	krum
spambase	0.4	10.0	add_noise	32	krum_train_accuracy	90.8695652173913	krum
spambase	0.4	100.0	add_noise	32	krum_train_accuracy	90.97826086956522	krum
spambase	0.4	200.0	add_noise	32	krum_train_accuracy	90.78804347826087	krum
spambase	0.4	0.01	add_noise	64	krum_train_accuracy	90.46195652173913	krum
spambase	0.4	0.1	add_noise	64	krum_train_accuracy	90.51630434782608	krum
spambase	0.4	1.0	add_noise	64	krum_train_accuracy	90.57065217391305	krum
spambase	0.4	10.0	add_noise	64	krum_train_accuracy	90.59782608695652	krum
spambase	0.4	100.0	add_noise	64	krum_train_accuracy	90.51630434782608	krum
spambase	0.4	200.0	add_noise	64	krum_train_accuracy	90.43478260869566	krum
spambase	0.4	0.01	add_noise	128	krum_train_accuracy	90.3804347826087	krum
spambase	0.4	0.1	add_noise	128	krum_train_accuracy	90.40760869565216	krum
spambase	0.4	1.0	add_noise	128	krum_train_accuracy	90.3804347826087	krum
spambase	0.4	10.0	add_noise	128	krum_train_accuracy	90.40760869565216	krum
spambase	0.4	100.0	add_noise	128	krum_train_accuracy	90.43478260869566	krum
spambase	0.4	200.0	add_noise	128	krum_train_accuracy	90.43478260869566	krum
mnist	0.1	0.01	add_noise	16	krum_train_accuracy	88.91833333333334	krum
mnist	0.1	0.1	add_noise	16	krum_train_accuracy	88.81666666666666	krum
mnist	0.1	1.0	add_noise	16	krum_train_accuracy	88.825	krum
mnist	0.1	10.0	add_noise	16	krum_train_accuracy	88.86166666666668	krum
mnist	0.1	100.0	add_noise	16	krum_train_accuracy	88.86666666666667	krum
mnist	0.1	200.0	add_noise	16	krum_train_accuracy	88.87	krum
mnist	0.1	0.01	add_noise	32	krum_train_accuracy	89.99833333333333	krum
mnist	0.1	0.1	add_noise	32	krum_train_accuracy	89.935	krum
mnist	0.1	1.0	add_noise	32	krum_train_accuracy	89.90166666666667	krum
mnist	0.1	10.0	add_noise	32	krum_train_accuracy	89.97833333333334	krum
mnist	0.1	100.0	add_noise	32	krum_train_accuracy	89.935	krum
mnist	0.1	200.0	add_noise	32	krum_train_accuracy	89.92666666666666	krum
mnist	0.1	0.01	add_noise	64	krum_train_accuracy	89.945	krum
mnist	0.1	0.1	add_noise	64	krum_train_accuracy	89.98166666666667	krum
mnist	0.1	1.0	add_noise	64	krum_train_accuracy	89.92	krum
mnist	0.1	10.0	add_noise	64	krum_train_accuracy	89.91666666666667	krum
mnist	0.1	100.0	add_noise	64	krum_train_accuracy	89.92999999999999	krum
mnist	0.1	200.0	add_noise	64	krum_train_accuracy	89.935	krum
mnist	0.1	0.01	add_noise	128	krum_train_accuracy	89.49666666666667	krum
mnist	0.1	0.1	add_noise	128	krum_train_accuracy	89.44166666666666	krum
mnist	0.1	1.0	add_noise	128	krum_train_accuracy	89.44666666666666	krum
mnist	0.1	10.0	add_noise	128	krum_train_accuracy	89.45333333333333	krum
mnist	0.1	100.0	add_noise	128	krum_train_accuracy	89.45833333333333	krum
mnist	0.1	200.0	add_noise	128	krum_train_accuracy	89.46333333333332	krum
mnist	0.2	0.01	add_noise	16	krum_train_accuracy	89.02666666666667	krum
mnist	0.2	0.1	add_noise	16	krum_train_accuracy	89.07333333333334	krum
mnist	0.2	1.0	add_noise	16	krum_train_accuracy	89.00833333333334	krum
mnist	0.2	10.0	add_noise	16	krum_train_accuracy	89.05499999999999	krum
mnist	0.2	100.0	add_noise	16	krum_train_accuracy	89.05499999999999	krum
mnist	0.2	200.0	add_noise	16	krum_train_accuracy	89.02333333333333	krum
mnist	0.2	0.01	add_noise	32	krum_train_accuracy	89.99833333333333	krum
mnist	0.2	0.1	add_noise	32	krum_train_accuracy	90.0	krum
mnist	0.2	1.0	add_noise	32	krum_train_accuracy	90.01666666666667	krum
mnist	0.2	10.0	add_noise	32	krum_train_accuracy	90.025	krum
mnist	0.2	100.0	add_noise	32	krum_train_accuracy	89.995	krum
mnist	0.2	200.0	add_noise	32	krum_train_accuracy	89.95666666666666	krum
mnist	0.2	0.01	add_noise	64	krum_train_accuracy	89.97333333333334	krum
mnist	0.2	0.1	add_noise	64	krum_train_accuracy	89.97333333333334	krum
mnist	0.2	1.0	add_noise	64	krum_train_accuracy	89.98	krum
mnist	0.2	10.0	add_noise	64	krum_train_accuracy	89.98666666666666	krum
